1706151022.961594, 0.5, 0.5, 0.5
1706151027.967669, 0.45, 0.49, 0.4966666666666667
1706151032.973936, 0.5416666666666666, 0.507, 0.5022592592592593
1706151037.977572, 0.5347222222222222, 0.5067666666666667, 0.5022341563786009
1706151042.984049, 0.5456018518518518, 0.5098744444444445, 0.5033204435299499
1706151047.990893, 0.5046682098765433, 0.5028786296296297, 0.5010613274907282
1706151052.997425, 0.48722350823045274, 0.4994493419753087, 0.4999384238519423
1706151058.003574, 0.45601959019204397, 0.4928010305761318, 0.497716885809143
1706151063.009294, 0.4300163251600366, 0.4863743295569274, 0.4955200315223748
1706151068.015579, 0.42501360430003055, 0.4834951852383631, 0.4944586978387928
1706151073.021776, 0.38751133691669215, 0.4740453457304177, 0.49118693452947293
1706151078.027697, 0.37292611409724347, 0.4682438342060704, 0.4890626352569233
1706151083.033774, 0.37743842841436953, 0.46596903973253473, 0.48807305042073523
1706151088.039753, 0.3645320236786413, 0.46043673840811694, 0.4859833498605049
1706151093.042714, 0.3537766863988677, 0.45508884712784636, 0.4839168681953882
1706151098.04848, 0.3781472386657231, 0.45658588555691815, 0.4840955696598839
1706151103.051843, 4.498456032221436, 1.278033022705021, 0.7576056188858852
1706151108.056021, 20.415380026851196, 4.56876525528152, 1.860298889787153
1706151113.059373, 33.67948335570933, 7.749806413438803, 2.9507400132339625
1706151118.063319, 44.73290279642444, 10.824812866324176, 4.02906512419803
1706151123.067187, 53.944085663687034, 13.797319104113372, 5.095408845040274
1706151128.07119, 61.62007138640586, 16.670741800642926, 6.149904302317605
1706151133.075266, 68.01672615533822, 19.448383740621495, 7.192683143402965
1706151138.079441, 73.34727179611518, 22.13343761593411, 8.22387555292071
1706151143.083473, 77.78939316342931, 24.728989695402973, 9.243610268999369
1706151148.087416, 81.49116096952443, 27.238023372222873, 10.25201459934382
1706151153.091456, 84.57596747460369, 29.663422593148777, 11.249214437128888
1706151158.096079, 87.14663956216975, 32.007975173377154, 12.235334276716344
1706151163.099533, 89.28886630180813, 34.27437600093125, 13.210497229197273
1706151168.103556, 91.07405525150676, 36.46523013423354, 14.174825037761748
1706151173.107761, 92.56171270958896, 38.58305579642576, 15.128438092897728
1706151178.111639, 93.80142725799081, 40.63028726987824, 16.071455447421087
1706151183.115714, 94.83452271499235, 42.609277694215635, 17.00399483133863
1706151188.119435, 95.69543559582695, 44.522301771075114, 17.92617266654598
1706151193.123809, 96.41286299652245, 46.37155837870595, 18.838104081362136
1706151198.127317, 97.0107191637687, 48.15917309941575, 19.73990292490256
1706151203.131407, 97.50893263647393, 49.887200662768564, 20.63168178129253
1706151208.135733, 97.92411053039496, 51.55762730734295, 21.513551983722614
1706151213.139349, 98.27009210866245, 53.17237306376485, 22.38562362834792
1706151218.143928, 98.55841009055206, 54.73329396163936, 23.248005588032942
1706151223.14783, 98.79867507546004, 56.24218416291805, 24.100805525943688
1706151228.151756, 98.99889589621671, 57.70077802415412, 24.94412990898876
1706151233.155257, 99.16574658018058, 59.11075209001565, 25.77808402111111
1706151238.160081, 99.30478881681717, 60.47372702034846, 26.6027719764321
1706151243.163769, 99.42065734734763, 61.791269453003515, 27.41829673224952
1706151248.167255, 99.51721445612301, 63.06489380457007, 28.224760101891192
1706151253.171545, 99.59767871343584, 64.2960640110844, 29.022262767425737
1706151258.175639, 99.66473226119655, 65.48619521071491, 29.810904292232117
1706151263.179529, 99.72061021766379, 66.63665537035774, 30.59078313342954
1706151268.183933, 99.7671751813865, 67.74876685801249, 31.36199665416921
1706151273.187593, 99.80597931782208, 68.8238079627454, 32.12464113578955
1706151278.191966, 99.83831609818506, 69.86301436398722, 32.87881178983634
1706151283.195672, 99.86526341515423, 70.8675805518543, 33.62460276994928
1706151288.199526, 99.88771951262854, 71.83866120012583, 34.36210718361651
1706151293.2037, 99.90643292719045, 72.77737249345496, 35.091417103798555
1706151298.210394, 94.6220274393254, 72.6247934103398, 35.45929024708968
1706151303.216218, 78.91835619943782, 70.21730029666182, 35.06974257767758
1706151308.221939, 65.81529683286486, 67.88672362010644, 34.68341210459227
1706151313.228536, 54.92941402738739, 65.64049949943622, 34.303596414541246
1706151318.235425, 45.82451168948949, 63.46248284945501, 33.9257786766019
1706151323.242179, 38.27042640790791, 61.36373342113984, 33.554381135750766
1706151328.248482, 31.99202200658993, 59.338275640435185, 33.18822134535354
1706151333.255584, 26.69335167215828, 57.36699978575401, 32.82168555262739
1706151338.262629, 22.277793060131902, 55.461433126228876, 32.459222379820424
1706151343.268339, 18.631494216776584, 53.62605202202125, 32.10300879782242
1706151348.274526, 15.542911847313821, 51.84185028795387, 31.74741981117995
1706151353.28059, 12.985759872761518, 50.12045527835541, 31.39689292438906
1706151358.28714, 10.8714665606346, 48.45977343574356, 31.05137189189585
1706151363.294091, 9.126222133862166, 46.85778098788544, 30.71080109309701
1706151368.300743, 7.671851778218472, 45.30918828828926, 30.374014414284822
1706151373.307258, 6.526543148515394, 43.82554867867962, 30.045414254126104
1706151378.314106, 5.505452623762828, 42.3780303893903, 29.716020762413592
1706151383.320157, 4.70454385313569, 40.98876270974395, 29.39362053172011
1706151388.326563, 4.053786544279742, 39.64913728608582, 29.07591363692322
1706151393.332887, 3.4114887868997847, 38.33416604321629, 28.75507015206852
1706151398.339582, 2.8929073224164874, 37.066360508442415, 28.438902705934428
1706151403.345966, 2.5607561020137397, 35.860815158161, 28.132914898090714
1706151408.352519, 2.2339634183447834, 34.68545465288897, 27.826993621445265
1706151413.358518, 1.9283028486206528, 33.54260616445934, 27.522249247873653
